ID_Localidades;Localidades;ID_Provincias
979;CAMPO JANON;6
980;CAMPO NIGRO NORTE;6
981;CAMPO LA ROSA;6
982;COLONIA SANTA CATALINA;6
983;CAMPO DEL BEL;6
984;CAMPO MARENGO;6
985;PUENTE LAS SELVAS;6
986;COLONIA LOS TAMARINDOS;6
987;CAMPO BOAGLIO;6
988;CAMPO BATTISTON;6
989;MONIGOTES;21
990;SIERRITA SAN JOS;14
991;TARANCO;14
992;SAN JOSE;14
993;COLONIA SAN JOSE;14
994;PINDAPOY;14
995;MONTE GRANDE;7
996;SAN ANTONIO;7
997;PUERTO TALA;7
998;SAN ESTEBAN;6
999;POTRILLO OSCURO;11
1000;BARRANCAS COLORADAS;11
1001;SANTA ROSA;11
1002;BERMEJITO;10
1003;LIBERTAD;10
1004;CALILEGUA;10
1005;PILQUINIYEU;16
1006;COLONIA EL CLAVO;8
1007;ALTAMIRANO SUR;8
1008;SALDAN;6
1009;LAS JUNTAS;3
1010;LA SALVIA;3
1011;LAS BOLIVIANAS;9
1012;RIO MUERTO;9
1013;CAMPO DEL MEDIO;9
1014;LA LINEA;9
1015;EL REMANSO;9
1016;PESCADO NEGRO;9
1017;LAS AVISPAS;9
1018;AHI VEREMOS;9
1019;AIBAL EL SILENCIO;9
1020;LA LAGUNA;9
1021;LAS MARAVILLAS;9
1022;VACA PERDIDA;9
1023;EL QUEMADO;9
1024;PASO DE LOS TOBAS;9
1025;LA PALMITA;9
1026;LAMADRID;9
1027;ALTO ALEGRE;9
1028;EL CAVADO;9
1029;LA TUSCA;9
1030;EL RETIRO;9
1031;EL COLORADO;9
1032;LA PAZ;9
1033;LAGUNITA;9
1034;EL CORRALITO;9
1035;LAGUNA YACARE;9
1036;LOS YUCHANES;9
1037;LA PUERTA;9
1038;BAJO VERDE;9
1039;EL LECHERON;9
1040;LA PALIZADA;9
1041;EL DESPUNTE;9
1042;SOMBRERO NEGRO;9
1043;LA SOLEDAD;9
1044;EL QUIMIL;9
1045;EL CASTOR;9
1046;EL PALO SANTO;9
1047;CORRALITO;9
1048;LA MOCHA;9
1049;LOS POCITOS;9
1050;TRES YUCHAN;9
1051;EL ESCONDIDO;9
1052;FORTIN PILCOMAYO;9
1053;LA PRIMAVERA;9
1054;LA RINCONADA;9
1055;LA REPRESA;9
1056;EL CHURCALITO;9
1057;EL PARAGUAYO MUERTO;9
1058;SAN ANTONIO;9
1059;LAS PALMITAS;9
1060;LAS VIDALITAS;9
1061;POZO RAMON;9
1062;POZO EL ESCONDIDO;9
1063;EL BAJO;9
1064;EL PARAISO;9
1065;EL YACARE;9
1066;LAS BANDERITAS;9
1067;EL AIBALITO;9
1068;SANTA ISABEL;9
1069;EL AZOTADO;9
1070;EL SOLITARIO;9
1071;LA UNION;9
1072;LA MADRUGADA;9
1073;SAN CAYETANO;9
1074;ISLA GARCIA;9
1075;EL SIMBOLAR;9
1076;EL BRAGADO;9
1077;EL CAJON;9
1078;SUMAYEN;9
1079;SANTA ROSA;9
1080;SAN CAMILO;9
1081;MATIAS GULACSI;9
1082;LA IGUANA;9
1083;SAN ISIDRO;9
1084;LOS CLAVELES;9
1085;GUADALCAZAR;9
1086;PALOS BLANCOS;9
1087;POZO SARGENTO;9
1088;LA ZANJA;9
1089;FORTIN PILCOMAYO NUEVO;9
1090;EL BORDO SANTO;9
1091;BAJO HONDO;9
1092;EL CUCHILLO;9
1093;EL ALAMBRADO;9
1094;EL LINDERO;9
1095;LOS GALPONES;9
1096;PALMA SOLA;9
1097;PRALINE;9
1098;ISLA CHICA;9
1099;CAMPO AZUL;9
1100;PONCHO QUEMADO;9
1101;EL COLETO;9
1102;LAS FLORES;9
1103;TRES POZOS;9
1104;LA LIBERTAD;9
1105;SAN CRISTOBAL;9
1106;PUERTO CABO IRIGOYEN;9
1107;POZO DE MOLINA;9
1108;LOS CIENEGUITOS;9
1109;EL NARANJO;9
1110;LA ESQUINA;9
1111;LAGUNA TRES PACES;9
1112;PALO MARCADO;9
1113;EL CHANARAL;9
1114;SANTA RITA;9
1115;EL CHURCAL;9
1116;MEDIA LUNA;9
1117;LA ESPERANZA;9
1118;SOSA;8
1119;IBARRETA;9
1120;LAS BARRANQUITAS;19
1121;ESTANCIA GRANDE;19
1122;ESTANCIA GRANDE;19
1123;EL DURAZNO;19
1124;TICINO;6
1125;PUERTO EVA PERON;4
1126;EL RODEO;3
1127;COLONIA LA GLORIA;8
1128;COLONIA LA PAZ;8
1129;LAS TACANAS;24
1130;LA CIENAGA;24
1131;LA BOLSA;24
1132;EL INFIERNILLO;24
1133;TAFI DEL VALLE;24
1134;ESTACION TORRENT;7
1135;AQUIHUECO;15
1136;TRICAO MALAL;15
1137;CANCHA HUINGANCO;15
1138;PEDRO GOMEZ CELLO;21
1139;LA CLARA;21
1140;COLONIA LA OSCA;21
1141;LA MORA Y PANTANOSO;21
1142;RAMONA;21
1143;EL TROPEZON;16
1144;VACA LAUFQUEN;16
1145;CERRO MESA;16
1146;ATRAICO;16
1147;LA ESPERANZA;16
1148;MINA SANTA TERESITA;16
1149;FINCA LOS TAPIRES;17
1150;LOS VIBORONES;17
1151;EL 93;17
1152;SAN ROQUE;17
1153;POZO NUEVO;17
1154;FINCA EL MILAGRO;17
1155;SANTA CECILIA;17
1156;FINCA LA FLORESTA;17
1157;EL YUCHAN;17
1158;PUERTA BLANCA;17
1159;EL TOTORAL;17
1160;LUJAN;17
1161;EL CARDITO;17
1162;LOS LAURELES;17
1163;SAN NICOLAS;17
1164;BALBUENA;17
1165;SAN DAVID;17
1166;SAN JOSE;17
1167;ESPERANZA;17
1168;LA CANDELARIA;17
1169;SANTA LAURA;17
1170;SANTA TERESA;17
1171;JUME POZO;17
1172;LAGUNA VERDE;17
1173;EL RETIRO;17
1174;CENTRO 25 DE JUNIO;17
1175;RESISTENCIA;17
1176;EL DESTIERRO;17
1177;EL POTRERILLO;17
1178;LA ARGENTINA;17
1179;SALTA FORESTAL;17
1180;SAN FELIPE;17
1181;LAGUNA BLANCA;17
1182;SAN CRISTOBAL;17
1183;SAN JORGE;17
1184;SANTA ANA;17
1185;BELLA VISTA;17
1186;SAN ANTONIO;17
1187;CORONEL OLLEROS;17
1188;SAN ANDRES;17
1189;EL SUNCHAL;17
1190;PILCOMAYO;17
1191;EL GRITAO;17
1192;SAN SIMON;17
1193;EL VALLE FINCA;17
1194;LA UNION;17
1195;POZO VERDE;17
1196;EL MANANTIAL;17
1197;PIQUETE CABADO;17
1198;EL GUAYACAN;17
1199;PUESTO DEL MEDIO;17
1200;CEIBALITO;17
1201;SAN ALFONSO;17
1202;LOS BLANCOS;17
1203;POZO GRANDE;17
1204;CAMPO REDONDO PUESTO;17
1205;SANTA MARIA;17
1206;LA LAGUNITA;17
1207;SAN IGNACIO;17
1208;POZO LARGO;17
1209;EL ESTANQUE;17
1210;VIZCACHERAL;17
1211;TORO POZO;17
1212;FINCA EL ALGARROBAL;17
1213;SANTOS LUGARES;17
1214;LA POSICION;17
1215;BELLA FLOR;17
1216;LUZ DE ANTA;17
1217;EL 103;17
1218;LOS POZOS;17
1219;LAS MERCEDES;17
1220;JOAQUIN V. GONZALEZ;17
1221;POZO HALLADO;17
1222;BUEN LUGAR;17
1223;INDEPENDENCIA;17
1224;LA AGUADA;17
1225;SAN MARTIN;17
1226;SANTO DOMINGO;17
1227;EL RECREO;17
1228;REMANCITO;17
1229;EL 21;17
1230;EL YESO;17
1231;RETIRO;17
1232;SAN PEDRO;17
1233;EL JARDIN;17
1234;SAN BERNARDO;17
1235;LAS VACAS;17
1236;EL QUEBRACHALITO;17
1237;PUESTO LA PROVIDENCIA;17
1238;LA POBLACION;17
1239;NOLASCO;17
1240;MIRAFLORES;10
1241;EL PUESTO;10
1242;LA ESPERANZA;10
1243;PARAPETI;10
1244;SAN ANTONIO;10
1245;ESTANCIA LA MARKONIA;21
1246;LLAMBI CAMPBELL;21
1247;AROMOS;21
1248;ISLA VERDE;6
1249;COLONIA PERFECCION;8
1250;CONCEPCION DEL URUGUAY;8
1251;ARROYO URQUIZA;8
1252;TALITA;8
1253;COLONIA SANTA ANA;8
1254;DISTRITO MOLINO;8
1255;VILLA MASCARDI;16
1256;CACHIRULO;11
1257;EL TROPEZON;11
1258;TOAY;11
1259;SINSACATE;6
1260;ALGARROBO;9
1261;JOSE MARIA PAZ;9
1262;BOQUERON;9
1263;COLONIA BOUVIER;9
1264;TRANQUERITA;9
1265;EL RECODO;9
1266;COLONIA SUDAMERICANA;9
1267;MARCA M;9
1268;CEIBO TRECE;9
1269;SAN FRANCISCO;9
1270;SOL DE MAYO;9
1271;POLVORIN;9
1272;MARTIN FIERRO;9
1273;VIRASOL;9
1274;LUCERO CUE;9
1275;EL PARAISO;9
1276;ISLA PUEN;9
1277;ISLA LEONA;9
1278;PRESIDENTE AVELLANEDA;9
1279;COSTA ALEGRE;9
1280;COLONIA SARMIENTO;9
1281;COLONIA LOS SANTAFESINOS;9
1282;LOMA HERMOSA;9
1283;AURORA;9
1284;ISLA YOBAI GUAZU;9
1285;NUEVA MORADA;9
1286;BUEY MUERTO;9
1287;COLONIA SAN JUAN;9
1288;RODEO TAPITI;9
1289;COLONIA LA PRIMAVERA;9
1290;PASO ANGELITO;9
1291;ESPERANZA;9
1292;ISLA APANDO;9
1293;RIACHO;9
1294;SOLEDAD;9
1295;PUNTA GUIA;9
1296;VISTA ALEGRE;9
1297;LOMA TUYUTU;9
1298;GENERAL ALMADA;8
1299;SAN JUANCITO;10
1300;SEVERINO;10
1301;EL CADILLAL;10
1302;EL CHAMICAL;10
1303;LAS PAMPITAS;10
1304;PERICO;10
1305;CORONEL ARIAS;10
1306;BARRIO LA UNION;10
1307;LA POSTA;10
1308;BORDO LA ISLA;10
1309;FINCA LA MORALEJA;17
1310;EL DESMONTE;17
1311;GENERAL PIZARRO;17
1312;LOMA DE BURRO;17
1313;LAS AVISPAS;17
1314;LAS BEBIDAS;17
1315;ARRAYANAL;17
1316;LUIS BURELA;17
1317;LA ESMERALDA;17
1318;EL PUESTITO FINCA;17
1319;EL REAL;17
1320;CORRAL QUEMADO;17
1321;EL CEBILAR;17
1322;PALO SANTO;17
1323;AGUA CALIENTE;17
1324;PALO A PIQUE;17
1325;EL LINDERO;17
1326;FEBRE;8
1327;DISTRITO MONTOYA;8
1328;USHUAIA;23
1329;EL ZAPALLAR;19
1330;LA BREA;19
1331;LA AGUADA;19
1332;QUINES;19
1333;MONTES DE OCA;21
1334;CAMPO LOS TRONCOS;21
1335;COLONIA LA PERLA;8
1336;COLONIA SANTA MARGARITA;8
1337;COLONIA CANADA GRANDE;8
1338;LOS CUARTOS;24
1339;RODEO GRANDE;24
1340;EL RINCON;24
1341;LA ANGOSTURA;24
1342;LA JUNTA;24
1343;ESQUINA DEL VALLE;24
1344;OJO DE AGUA;24
1345;SANTA CRUZ;24
1346;LAS CARRERAS;24
1347;EL MOLLAR;24
1348;SAN ANTONIO DE OBLIGADO;21
1349;EL TREMENTINAL;17
1350;POCOY;17
1351;RECAREDO;17
1352;MADREJONES;17
1353;BARRIO EL JARDIN DE SAN MARTIN;17
1354;CORONEL CORNEJO;17
1355;GENERAL MOSCONI;17
1356;CAMPAMENTO VESPUCIO;17
1357;SAN TELMO;17
1358;LA LATA;1
1359;GUERNICA;1
1360;BARRIO AMERICA UNIDA;1
1361;DAMIAN MAISONAVE;11
1362;EL CORTADERAL;24
1363;ROMERA POZO;24
1364;MIXTA;24
1365;LOS CAMPEROS;24
1366;LOMA VERDE;24
1367;PUMA POZO;24
1368;LAS MERCEDES;24
1369;SANTA ROSA DE LEALES;24
1370;AGUA AZUL;24
1371;CARNERILLO;6
1372;CARNERILLO;6
1373;CONSTANZA;21
1374;CERRO COLORADO;6
1375;BALCARCE;19
1376;CORTADERAS;19
1377;LA BANDA;22
1378;LA BAJADA;22
1379;SAN CARLOS;22
1380;SAN VICTOR;8
1381;ESTACION PALO A PIQUE;8
1382;LOS ZORROS;6
1383;BARRIO PRESIDENTE PERON;16
1384;CINCO SALTOS;16
1385;LA PARRA;16
1386;COLONIA SAN MIGUEL;8
1387;PUEBLO CAZES;8
1388;PELON ARROYO;7
1389;ESTACION MANUEL DERQUI;7
1390;PASO QUINTANA;7
1391;ARROYO SOLIS;7
1392;ARROYO EL SOMBRERO;7
1393;EL POLLO ESTE;7
1394;COSTA DE EMPEDRADO;7
1395;COSTA GRANDE;7
1396;COLONIA SANZ;7
1397;SAN JUANCITO;7
1398;RINCON DEL MADREGON;7
1399;SAN LORENCITO;7
1400;OCANTO CUE;7
1401;EMPEDRADO;7
1402;SANTA ROSA;7
1403;COLONIA BROUGNES;7
1404;CAMPO GRANDE;7
1405;PEHUAJO;7
1406;RINCON DEL SOMBRERO;7
1407;COLONIA IMPARCIALES;7
1408;VILLA SAN ISIDRO;7
1409;EL POLLO;7
1410;RINCON DE EMPEDRADO;7
1411;LOMAS DE EMPEDRADO;7
1412;REAL CUE;7
1413;AHOMA SUR;7
1414;BERNACHEA;7
1415;EL CARRIZAL;7
1416;ARROYO LOS PATOS;6
1417;PUELEN;11
1418;TORO PUJIO;6
1419;PUERTO ESPANA;14
1420;GENERAL URQUIZA;14
1421;EL DESTIERRO;14
1422;BARRIO TUNGOIL;14
1423;PUERTO NUEVO;14
1424;PUERTO GISELA;14
1425;CAMPANA MAHUIDA;15
1426;LONCOPUE;15
1427;SEGUIN;14
1428;CAMPO VIERA;14
1429;YAZA;14
1430;ALEJO LEDESMA;6
1431;ARROYO DEL MEDIO;10
1432;OJO DE AGUA;10
1433;SANTA CORNELIA;10
1434;REAL DE LOS TOROS;10
1435;LAS DELICIAS;10
1436;PALMA SOLA;10
1437;VILLA MONTES;10
1438;ISLA CHICA;10
1439;SAN ANTONIO;10
1440;SAN RAFAEL;10
1441;LAS PALMAS;21
1442;LA ESMERALDA;21
1443;CAMPO MENDOZA;21
1444;LAS AMINTAS;21
1445;LOS LAURELES;21
1446;LA SOLEDAD;3
1447;LAMPACITO;3
1448;EL RECREO;3
1449;FUERTE QUEMADO;3
1450;SANTA MARIA;3
1451;CASPICHANGO;3
1452;EL CAJON;3
1453;LA OVEJERIA;3
1454;EL PUESTO;3
1455;LAS MOJARRAS;3
1456;EL CERRITO;3
1457;LORO HUASI;3
1458;RECREO;3
1459;OVEJERIA;3
1460;NEUQUEN;15
1461;COLONIA VALENTINA;15
1462;PANAMBI;14
1463;MOJON GRANDE;14
1464;MONTE MAIZ;6
1465;LOS NOGALITOS;24
1466;EL NOGALITO;24
1467;PUNTA DEL MONTE;24
1468;POTRERO DE LAS TABLAS;24
1469;MUNDO NUEVO;24
1470;EL DURAZNILLO;24
1471;MALA MALA;24
1472;INGENIO SAN PABLO;24
1473;VILLA TACU;18
1474;VILLA BASILIO NIEVAS;18
1475;LOS PARAMILLOS;18
1476;ZONDA ARRIBA;18
1477;PACHACO;18
1478;MAURICIO MAYER;11
1479;COLONIA INES Y CARLOTA;11
1480;EX INGENIO ESPERANZA;24
1481;INGENIO LA FLORIDA;24
1482;EL FORTIN;24
1483;LA FLORIDA;24
1484;EL TALAR;24
1485;EL PARAISO;24
1486;VILLA BURRUYACU;24
1487;GUATIMOZIN;6
1488;ONAGOITY;6
1489;QUIROS;3
1490;ANCASTILLO;3
1491;PALO PARADO;3
1492;ANJULI;3
1493;EL VALLECITO;3
1494;LA RENOVACION;3
1495;SAN ANTONIO;3
1496;LAS ESQUINAS;3
1497;CABALLA;3
1498;LA BARRANQUITA;3
1499;PUERTA DE CORDOBA;3
1500;POZANCONES;3
1501;LA CERRILLADA;3
1502;PAMPA POZO;3
1503;EL TALA;3
1504;BAVIANO;3
1505;LA ALBIGASTA;3
1506;RIO CHICO;3
1507;SANTA ROSA;3
1508;LAS IGUANAS;3
1509;ESTACION KILOMETRO 1017;3
1510;LAS PALMITAS;3
1511;LA PARADA;3
1512;ICANO;3
1513;LAS TOSCAS;3
1514;LAS TEJAS;3
1515;VILLA SANTA EUGENIA;6
1516;ALPA CORRAL;6
1517;OBRAJE SAN JUAN;21
1518;VILLA GUILLERMINA;21
1519;RAMAL SAN JUAN;21
1520;NOGHE;21
1521;RIOCITO;19
1522;BALDE DE LA ISLA;19
1523;PASO DEL REY;19
1524;PAMPA DEL TAMBOREO;19
1525;RIO GRANDE;19
1526;LAS PIRCAS;19
1527;EL TRAPICHE;19
1528;LAGO ROSARIO;5
1529;TREVELIN;5
1530;LOS CIPRESES;5
1531;ALDEA ESCOLAR;5
1532;COLONIA 16 DE OCTUBRE;5
1533;DIQUE PACHIMOCO;18
1534;LA FRONTERA;18
1535;NIQUIVIL;18
1536;HUACO;18
1537;GUALCAMAYO;18
1538;OTRA BANDA;18
1539;LA FALDA;18
1540;CRUZ DE PIEDRA;18
1541;LA CIENAGA;18
1542;EL FISCAL;18
1543;NIQUIVIL VIEJO;18
1544;INDIO MUERTO;18
1545;SAN ISIDRO;18
1546;PANACAN;18
1547;BELLA VISTA;18
1548;LA TOMA;18
1549;EL MEDANO;18
1550;EL VOLCAN;18
1551;TAMBERIAS;18
1552;MOGNA;18
1553;VILLA MERCEDES;18
1554;PAMPA VIEJA;18
1555;SAN JOSE DE JACHAL;18
1556;LOS PUESTOS;18
1557;LAS AGUADITAS;18
1558;BOCA DE LA QUEBRADA;18
1559;VILLA MALVINAS ARGENTINAS;18
1560;GRAN CHINA;18
1561;MONTE BELLO;24
1562;LAS ANIMAS;24
1563;JUAN G. BAZAN;9
1564;EL SALITRAL;21
1565;GATO COLORADO;21
1566;CAMPO EL DORMIDO;21
1567;FORTIN 6;21
1568;SAN JOSE;7
1569;SALINAS GRANDE;7
1570;CAMPO VALLEJOS;7
1571;LAGUNA SIRENA;7
1572;GOBERNADOR JUAN E. MARTINEZ;7
1573;COLONIA GOBERNADOR GALLINO;7
1574;CASUALIDAD;7
1575;PALERMO;7
1576;MONTE FLORIDO;7
1577;EL BONETE;7
1578;LAS JUNTURAS;6
1579;CHASQUIVIL;24
1580;SAN JOSE DE CHASQUIVIL;24
1581;ANCAJULI;24
1582;CHICOANA;17
1583;SANTA ANA;17
1584;BARRIO SANTA TERESITA;17
1585;EL CANDADO;17
1586;CHIVILME;17
1587;BELLA VISTA;17
1588;LAS ANIMAS;17
1589;ESCOIPE;17
1590;BARRIO LA ROTONDA;17
1591;MOLINO DE GONGORA;17
1592;EL RODEO;17
1593;EL TIPAL;17
1594;VILLA FANNY;17
1595;QUEBRADA DE ESCOIPE;17
1596;SAN MARTIN;17
1597;PULARES;17
1598;EL SIMBOLAR;17
1599;LA ZANJA;17
1600;POTRERO DIAZ;17
1601;LAS MORAS;17
1602;EL NOGALAR;17
1603;EL MOLLAR;17
1604;LA MAROMA;17
1605;SUNCHAL;17
1606;AGUA NEGRA;17
1607;CAMPO CHIODI;21
1608;ESTACION KILOMETRO 405;21
1609;COLONIA LOS TRONCOS;21
1610;LAS PAREJAS;21
1611;CAMPO ALBERTENGO;21
1612;EPUYEN;5
1613;EL COIHUE;5
1614;LAGO EPUYEN;5
1615;PAICONE;10
1616;CIENEGA;10
1617;SAN JUAN DE ORO;10
1618;LAGUNILLAS DE FARALLON;10
1619;MISARRUMI;10
1620;SAN JUAN DE OROS;10
1621;SAN JUAN Y MISA RUMI;10
1622;CUSI CUSI;10
1623;OJO DE AGUA;10
1624;EL BRETE;6
1625;EL SIMBOLAR;6
1626;EL TROPIEZO;6
1627;LA ESTELA;4
1628;CORONEL DU GRATY;4
1629;EL CABURE;4
1630;LOS FORTINES;4
1631;COLONIA LA AVANZADA;4
1632;CAMPO UGARTE;4
1633;EL PALMAR;4
1634;LAS GOLONDRINAS NORTE;4
1635;COLONIA LA COLORADA;4
1636;GOLONDRINAS SUR;4
1637;ESTANISLAO DEL CAMPO;9
1638;ESTACION BOUCHARD;9
1639;INGENIERO FORRES;22
1640;PIQUILLIN;6
1641;CAMINIAGA;6
1642;LA CENTRAL;1
1643;CUARTEL VII;1
1644;KENNY;1
1645;LA CRIOLLA;1
1646;ESCOBEDO;1
1647;TATAY;1
1648;CUARTEL VI;1
1649;TRES SARGENTOS;1
1650;PUEBLO GOUIN;1
1651;CARMEN DE ARECO;1
1652;EXSANTAMARINA;1
1653;CUARTEL I;1
1654;LAS PIEDRAS;8
1655;PARANA;8
1656;VILLA URANGA;8
1657;BAJADA GRANDE;8
1658;GENERAL CAMPOS;8
1659;CERRO CORA;14
1660;VILLA VENECIA;14
1661;LA INVERNADA;14
1662;LAS QUEMADAS;14
1663;BELLA VISTA;14
1664;EL CHENQUE;15
1665;PANTANITOS;15
1666;INGENIERO JACOBACCI;16
1667;CERRO COLORADO;6
1668;CANADA DEL SAUCE;6
1669;TALA CRUZ;6
1670;RESERVA AREA PROTEGIDA EL DORADILLO;5
1671;QUINTA EL MIRADOR;5
1672;PUERTO MADRYN;5
1673;PIEDRA DEL AGUILA;15
1674;CHABAS;21
1675;LOS QUEBRACHALES;21
1676;CAMPO DEROTIER;21
1677;SANTA MARGARITA;21
1678;LOS CHARCOS;6
1679;ALTO DE LOS QUEBRACHOS;6
1680;LA RINCONADA;6
1681;LOS EUCALIPTOS;6
1682;EL ZAPALLAR;6
1683;ESTANCIA MARULL;6
1684;CAMPO ALEGRE;6
1685;CONDOR HUASI;24
1686;TUSCA POZO;24
1687;AGUA DULCE;24
1688;ESTACION CACHI YACO;24
1689;ORAN;24
1690;LAGUNA BLANCA;24
1691;VILLA SAN JOSE;21
1692;EL CRISPIN;6
1693;COLONIA INDIGENA;21
1694;COLONIA CRIOLLA;21
1695;COLONIA SAN IGNACIO;21
1696;SAN JAVIER;21
1697;ISLA LAS PALMAS;21
1698;COLONIA SAN JOSE;21
1699;COLONIA CALIFORNIA;21
1700;LAS CANAS;21
1701;MIGUEL ESCALADA;21
1702;NARE;21
1703;ESTACION EL CANTOR;21
1704;CAFFERATA;21
1705;SELVAS DEL RIO DE ORO;4
1706;CAMPO ANTONIELI;4
1707;LOMA FLORIDA;4
1708;LA EDUVIGIS;4
1709;LA BLANCA;4
1710;LA TEXTIL;4
1711;RESERVA FISCAL;4
1712;LOTE 51;4
1713;LOTE 18;4
1714;VILLA ANTIGUA;13
1715;CRUZ DEL YUGO;13
1716;DESAGUADERO;13
1717;CHAMUSCAO;13
1718;MAQUINISTA LEVET;13
1719;LAS CHACRITAS;13
1720;EL CAMPAMENTO;13
1721;LA GLORIOSA;13
1722;CADETES DE CHILE;13
1723;LA MENTA;13
1724;LA PAZ;13
1725;EL LECHUCITO;13
1726;BARRIO CICARELLI;21
1727;COLONIA MEDICI;21
1728;LARGUIA;21
1729;CAMPO RASETTO;21
1730;CAMPO ROVETTO;21
1731;CAMPO BARBERO;21
1732;TOTORAS;21
1733;PASO BRAVO;8
1734;LAGUNA BENITEZ;8
1735;AUCA MAHUIDA;15
1736;AGUA DE ORO;6
1737;VILLA URQUIZA;8
1738;LOS AROMOS;8
1739;LA BALSA;8
1740;VILLA KILOMETRO 213;9
1741;EL PALMAR;4
1742;BARRANQUERAS;4
1743;GENERAL ROCA;6
1744;ENSENADITA;7
1745;RIACHUELO SAN JOSE;7
1746;ENSENADA GRANDE;7
1747;PUERTO GONZALEZ;7
1748;SAN COSME;7
1749;SANTO DOMINGO;7
1750;LAS LAGUNAS;19
1751;CAMPO LA CRUZ;17
1752;NAZARENO;17
1753;SAN F. DE TUCTUCA;17
1754;BARITU;17
1755;KELLOTICAR;17
1756;CUESTA AZUL;17
1757;LIPEO;17
1758;SAN JUANCITO;17
1759;POSCAYA;17
1760;EL MOLINO DE CUESTA AZUL;17
1761;BACOYA;17
1762;SAN MARCOS;17
1763;EL PABELLON;17
1764;AZARA;14
1765;COLONIA APOSTOLES;14
1766;RINCON DE AZARA;14
1767;CAPON BONITO;14
1768;LOS QUIROGA;22
1769;REALICO;11
1770;COLONIA V. AGUERO;6
1771;COLONIA VICENTE AGUERO;6
1772;TRANSITO;6
1773;VILLA DEL TRANSITO;6
1774;LA ARGENTINA;8
1775;DISTRITO CEIBAS;8
1776;EL EMPALME;8
1777;EL SALADERO;8
1778;EL SAUCE;8
1779;ARROYO HONDO;8
1780;ESQUINA;8
1781;GUALJAINA;5
1782;ESTEBAN RAMS;21
1783;NUEVA ITALIA;21
1784;POZO BORRADO;21
1785;EL PIRINCHO;21
1786;EL TUNALITO;21
1787;CAMPO CONTARDE;21
1788;CAMPO LAS MELLIZAS;21
1789;CAMPO LOS CLAVELES;21
1790;LUTTI;6
1791;LOS VALLECITOS;6
1792;CARAHUASI;6
1793;EL ESPINILLO;6
1794;FRONTERA DE RIO PICO;5
1795;CAYANTA;15
1796;LOS CARRIZOS;15
1797;VILLA DEL NAHUEVE;15
1798;BELLA VISTA;15
1799;SAN FERMIN;1
1800;COCHICO;1
1801;LA FLORIDA;1
1802;LA FLORA;1
1803;SATURNO;1
1804;FORTIN PAUNERO;1
1805;LA LEGUA;1
1806;GARRE;1
1807;GUAMINI;1
1808;ARROYO VENADO;1
1809;FATRALO;1
1810;CASEY;1
1811;VICTORINO DE LA PLAZA;1
1812;EL GAUCHITO;1
1813;LAGUNA ALSINA;1
1814;LA CUADRADA;1
1815;LA NEVADA;1
1816;LA ATREVIDA;1
1817;ALAMOS;1
1818;CASBAS;1
1819;LA MARIA;1
1820;LA INDIANA;1
1821;LOS ANGELES;1
1822;LA TABLADA;1
1823;LA DELIA;1
1824;SAN PATRICIO;1
1825;MEMBRILLAR;1
1826;LAS CANAS;1
1827;CUARTEL I;1
1828;CHACABUCO;1
1829;COLIQUEO;1
1830;INGENIERO SILVEYRA;1
1831;RAWSON;1
1832;RUTA NACIONAL 7 KM 205;1
1833;MEDANOS BLANCOS;1
1834;CASTILLA;1
1835;CUARTEL IV;1
1836;O'HIGGINS;1
1837;EL TEJADO;1
1838;CIRCUNSCRIPCION I SERIE H;1
1839;LA VERDE;1
1840;SAUCE VERDE;1
1841;SAN VICENTE;1
1842;LA VICTORIA;1
1843;CUCHA CUCHA;1
1844;LAS ACEQUIAS;6
1845;COLONIA SURIZ;4
1846;LAGUNA BLANCA;4
1847;BUENA VISTA;9
1848;LA CLOTILDE;4
1849;COLONIA GENERAL URQUIZA;4
1850;COLONIA N. AVELLAN;4
1851;EL TABACAL;4
1852;COLONIA JOSE MARMOL;4
1853;VILLA SAN JAVIER;24
1854;EL CORTE;24
1855;BARRIO SAN JOSE III;24
1856;EX INGENIO SAN JOSE;24
1857;YERBA BUENA  MARCOS PAZ;24
1858;COLONIA RIVADAVIA;8
1859;VILLA OESTE;6
1860;VILLA NUEVA;6
1861;RINCON DE LUNA;7
1862;LOS LAPACHOS;7
1863;LOMA ALTA;7
1864;CONCEPCION;7
1865;PAIRIRI;7
1866;YUQUERI;7
1867;CARAMBOLA;7
1868;YAJARAVE;7
1869;PASO LUCERO;7
1870;ESPINILLOS;7
1871;ARROYO CAABI;7
1872;BATEL;7
1873;ORATORIO;7
1874;RODEO PORA;7
1875;PASO BATALLA;7
1876;SAN PEDRO NORTE;6
1877;LA LAGUNA;6
1878;ANELO;15
1879;LAS LIMPIAS;21
1880;CAMPO EL 51;21
1881;MARIA SUSANA;21
1882;CAMPO BAJO LAS LIEBRES;21
1883;EL RICARDITO;21
1884;LA DIAMELA;21
1885;BERNA;21
1886;CAMPO FURRER;21
1887;BARRIO SANTA ISABEL;6
1888;CAPILLA DEL MONTE;6
1889;LAGUNA BLANCA;16
1890;LAS LAGUNITAS;13
1891;LA ASUNCION;13
1892;EL 15;13
1893;LAS VIOLETAS;13
1894;EL CARMEN;13
1895;ARROYITO;13
1896;EL PLUMERO;13
1897;INGENIERO GUSTAVO ANDRE;13
1898;VILLA TULUMAYA;13
1899;EL RETAMO;13
1900;ESTACION KILOMETRO 976;13
1901;BARRIO LA PEGA;13
